dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,37.469574,76.739327,33.200000,10.000000,0.000000,0.000000,5.941028
0.020000,37.657927,76.672073,33.400000,10.000000,0.000000,0.000000,5.939439
0.020000,37.846174,76.604521,33.600000,10.000000,0.000000,0.000000,5.937857
0.020000,38.034313,76.536672,33.800000,10.000000,0.000000,0.000000,5.936283
0.020000,38.222346,76.468527,34.000000,10.000000,0.000000,0.000000,5.934717
0.020000,38.410272,76.400089,34.200000,10.000000,0.000000,0.000000,5.933159
0.020000,38.598091,76.331359,34.400000,10.000000,0.000000,0.000000,5.931608
0.020000,38.785804,76.262338,34.600000,10.000000,0.000000,0.000000,5.930065
0.020000,38.973410,76.193028,34.800000,10.000000,0.000000,0.000000,5.928529
0.020000,39.160911,76.123431,35.000000,10.000000,0.000000,0.000000,5.927001
0.020000,39.348304,76.053549,35.200000,10.000000,0.000000,0.000000,5.925481
0.020000,39.535592,75.983382,35.400000,10.000000,0.000000,0.000000,5.923969
0.020000,39.722773,75.912933,35.600000,10.000000,0.000000,0.000000,5.922464
0.020000,39.909849,75.842203,35.800000,10.000000,0.000000,0.000000,5.920967
0.020000,40.096818,75.771194,36.000000,10.000000,0.000000,0.000000,5.919478
0.020000,40.283682,75.699907,36.200000,10.000000,0.000000,0.000000,5.917997
0.020000,40.470441,75.628344,36.400000,10.000000,0.000000,0.000000,5.916523
0.020000,40.657094,75.556507,36.600000,10.000000,0.000000,0.000000,5.915057
0.020000,40.843642,75.484397,36.800000,10.000000,0.000000,0.000000,5.913599
0.020000,41.030085,75.412015,37.000000,10.000000,0.000000,0.000000,5.912149
0.020000,41.216423,75.339365,37.200000,10.000000,0.000000,0.000000,5.910706
0.020000,41.402656,75.266446,37.400000,10.000000,0.000000,0.000000,5.909271
0.020000,41.588785,75.193260,37.600000,10.000000,0.000000,0.000000,5.907845
0.020000,41.774809,75.119810,37.800000,10.000000,0.000000,0.000000,5.906426
0.020000,41.960729,75.046097,38.000000,10.000000,0.000000,0.000000,5.905014
0.020000,42.146546,74.972123,38.200000,10.000000,0.000000,0.000000,5.903611
0.020000,42.332258,74.897888,38.400000,10.000000,0.000000,0.000000,5.902216
0.020000,42.517868,74.823395,38.600000,10.000000,0.000000,0.000000,5.900828
0.020000,42.703373,74.748645,38.800000,10.000000,0.000000,0.000000,5.899448
0.020000,42.888777,74.673640,39.000000,10.000000,0.000000,0.000000,5.898076
0.020000,43.074077,74.598381,39.200000,10.000000,0.000000,0.000000,5.896712
0.020000,43.259274,74.522871,39.400000,10.000000,0.000000,0.000000,5.895356
0.020000,43.444370,74.447110,39.600000,10.000000,0.000000,0.000000,5.894008
0.020000,43.629363,74.371101,39.800000,10.000000,0.000000,0.000000,5.892668
0.020000,43.814255,74.294844,40.000000,10.000000,0.000000,0.000000,5.891335
0.020000,43.999044,74.218342,40.200000,10.000000,0.000000,0.000000,5.890011
0.020000,44.183734,74.141595,40.400000,10.000000,0.000000,0.000000,5.888694
0.020000,44.368321,74.064607,40.600000,10.000000,0.000000,0.000000,5.887385
0.020000,44.552809,73.987377,40.800000,10.000000,0.000000,0.000000,5.886085
0.020000,44.737196,73.909909,41.000000,10.000000,0.000000,0.000000,5.884792
0.020000,44.921483,73.832203,41.200000,10.000000,0.000000,0.000000,5.883507
0.020000,45.105671,73.754260,41.400000,10.000000,0.000000,0.000000,5.882230
0.020000,45.289758,73.676084,41.600000,10.000000,0.000000,0.000000,5.880961
0.020000,45.473748,73.597674,41.800000,10.000000,0.000000,0.000000,5.879699
0.020000,45.657638,73.519034,42.000000,10.000000,0.000000,0.000000,5.878446
0.020000,45.841430,73.440163,42.200000,10.000000,0.000000,0.000000,5.877201
0.020000,46.025124,73.361065,42.400000,10.000000,0.000000,0.000000,5.875963
0.020000,46.208720,73.281740,42.600000,10.000000,0.000000,0.000000,5.874734
0.020000,46.392219,73.202190,42.800000,10.000000,0.000000,0.000000,5.873513
0.020000,46.575620,73.122417,43.000000,10.000000,0.000000,0.000000,5.872299
0.020000,46.758925,73.042422,43.200000,10.000000,0.000000,0.000000,5.871093
0.020000,46.942134,72.962206,43.400000,10.000000,0.000000,0.000000,5.869896
0.020000,47.125247,72.881773,43.600000,10.000000,0.000000,0.000000,5.868706
0.020000,47.308265,72.801121,43.800000,10.000000,0.000000,0.000000,5.867524
0.020000,47.491187,72.720255,44.000000,10.000000,0.000000,0.000000,5.866350
0.020000,47.674015,72.639175,44.200000,10.000000,0.000000,0.000000,5.865184
0.020000,47.856748,72.557882,44.400000,10.000000,0.000000,0.000000,5.864027
0.020000,48.039388,72.476378,44.600000,10.000000,0.000000,0.000000,5.862877
0.020000,48.221934,72.394665,44.800000,10.000000,0.000000,0.000000,5.861734
0.020000,48.404386,72.312745,45.000000,10.000000,0.000000,0.000000,5.860600
0.020000,48.586747,72.230618,45.200000,10.000000,0.000000,0.000000,5.859474
0.020000,48.769014,72.148287,45.400000,10.000000,0.000000,0.000000,5.858356
0.020000,48.951190,72.065753,45.600000,10.000000,0.000000,0.000000,5.857246
0.020000,49.133275,71.983017,45.800000,10.000000,0.000000,0.000000,5.856143
