dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,44.807186,84.277070,45.156337,10.260352,-0.131516,-0.142665,0.252873
0.020000,45.005803,84.328454,45.361493,10.257787,-0.128262,0.162685,0.253445
0.020000,45.204339,84.379939,45.566596,10.255167,-0.130994,-0.136579,0.254012
0.020000,45.402797,84.431522,45.771648,10.252588,-0.128958,0.101803,0.254574
0.020000,45.601175,84.483203,45.976648,10.249991,-0.129824,-0.043326,0.255129
0.020000,45.799475,84.534980,46.181595,10.247392,-0.129970,-0.007269,0.255679
0.020000,45.997696,84.586853,46.386492,10.244818,-0.128666,0.065181,0.256223
0.020000,46.195839,84.638820,46.591336,10.242199,-0.130968,-0.115067,0.256761
0.020000,46.393904,84.690879,46.796128,10.239639,-0.128018,0.147495,0.257294
0.020000,46.591891,84.743031,47.000869,10.237020,-0.130958,-0.147001,0.257821
0.020000,46.789801,84.795273,47.205558,10.234451,-0.128440,0.125880,0.258342
0.020000,46.987634,84.847604,47.410195,10.231855,-0.129812,-0.068578,0.258857
